character,line
Shirley,Jeffrey. Kick his a*s.
Mike,"Cavalry's here. Shirts off, boys."
Britta,"Come on, I'm being punk'd, right?"
Mike,Kick them. Come here. MIKE'
S Friend,"Please, it's Christmas."
Shirley,It's December 10th.
Jeff,"Not the moneymaker, not the moneymaker."
Pierce,You're welcome. SHIRLEY: Sensible night Appropriate night Snow on ground Left and right Round yon purchase Of decorative things Tolerant rewrite Of carols to sing Function with relative Ease Function with relative Ease
Chang,"Yeah. Thank you. Yeah. Yeah. Thank you. Thank you, I get it. Yes, it is I, Señor Chang. Shakira, hold this. So I have finished grading everyone's finals. And all of you are moving on."
Shirley,"Yes! CHANG; Yeah. Ha, ha. Except for Jeff."
Shirley,Oh.
Chang,"It turns out, you... Pause for dramatic effect... will be seeing me next semester."
Annie,No!
Chang,"In Spanish 102, ha-ha-ha! Because he passed, you know. And I'm the only Spanish teacher."
Annie,"Yay! I meant about Jeff passing. You being our Spanish teacher, eh."
Chang,"Whoa. Man, Mike got you good."
Pierce,"Actually, that was my present to Jeff."
Chang,"Ha, ha. I don't care. I've got a mountain to shred."
Pierce,"Jeffrey, you're a man now. How does it feel?"
Jeff,"I got hit in the face, like, four times before you punched me."
Pierce,"Well, some people just don't know how to say thank you."
Jeff,"Pierce, thank you. And thanks to all of you for showing up and having my back when we fought those fly dancers. So, uh... SHIRLEY &"
Annie,Ooh!
Jeff,Merry...
Shirley,"No, no, no, holiday."
Jeff,"Actually, I was gonna say, ""Merry semester and happy new one."""
Abed,Switch?
Shirley,"Switch, switch, next glass."
Pierce,"Okay, he's running out. He's running out."
Abed,O Christmas Troy O Christmas Troy Thy candles shine so brightly O Christmas Troy O Christmas Troy Much pleasure thou canst give me
Jeff,Why do you guys do stuff like this?
Troy,Because it's fun.
Abed,Yeah. JEFF &
Abed,The sight of thee at Christmastide Spreads hope and gladness Far and wide
All,O Christmas Troy O Christmas Troy Thou tree most fair and lovely
Abed,Don't move.
Troy,This nose smells like special drink.
